 &plot nbnd=  40, nks=   211 /
   15.834   15.834   16.868   16.892   19.025   19.025   19.547   20.203   20.608   20.608
   21.445   21.791   21.791   21.811   23.637   24.105   24.308   24.943   24.943   25.766
            0.283333  0.000000  0.000000
  -17.817   -7.909   -4.615   -4.504   -4.504    1.667    2.484    2.484    7.359    7.647
    8.259   10.176   10.176   10.504   10.590   12.432   12.432   12.988   13.836   14.169
   16.013   16.013   16.654   17.074   19.258   19.258   19.731   20.005   20.641   20.641
   21.346   21.640   21.640   21.903   23.726   24.063   24.410   24.909   24.909   25.642
            0.300000  0.000000  0.000000
  -17.816   -7.909   -4.622   -4.501   -4.501    1.608    2.478    2.478    7.407    7.767
    8.377   10.183   10.183   10.375   10.621   12.309   12.309   12.885   13.937   14.067
   16.195   16.195   16.427   17.278   19.487   19.487   19.768   19.899   20.663   20.663
   21.239   21.470   21.470   22.034   23.816   23.969   24.498   24.864   24.864   25.521
            0.316667  0.000000  0.000000
  -17.816   -7.909   -4.627   -4.499   -4.499    1.552    2.473    2.473    7.457    7.887
    8.491   10.193   10.193   10.251   10.652   12.192   12.192   12.782   13.971   14.044
   16.220   16.384   16.384   17.484   19.510   19.710   19.710   20.076   20.694   20.694
   21.135   21.301   21.301   22.196   23.876   23.918   24.599   24.808   24.808   25.414
            0.333333  0.000000  0.000000
  -17.815   -7.909   -4.633   -4.497   -4.497    1.500    2.467    2.467    7.507    8.008
    8.601   10.132   10.205   10.205   10.682   12.081   12.081   12.681   13.881   14.149
   16.026   16.576   16.576   17.687   19.241   19.919   19.919   20.249   20.719   20.719
   21.026   21.141   21.141   22.351   23.777   24.023   24.662   24.737   24.737   25.309
            0.350000  0.000000  0.000000
  -17.814   -7.909   -4.638   -4.494   -4.494    1.452    2.462    2.462    7.559    8.127
    8.703   10.020   10.220   10.220   10.712   11.976   11.976   12.585   13.796   14.245
   15.873   16.775   16.775   17.898   18.967   20.101   20.101   20.419   20.722   20.722
   20.914   21.026   21.026   22.522   23.696   24.131   24.639   24.639   24.762   25.220
            0.366667  0.000000  0.000000
  -17.813   -7.910   -4.643   -4.492   -4.492    1.408    2.458    2.458    7.609    8.245
    8.797    9.913   10.237   10.237   10.741   11.878   11.878   12.497   13.718   14.320
   15.758   16.974   16.974   18.093   18.692   20.231   20.231   20.571   20.625   20.625
   20.766   21.039   21.039   22.681   23.591   24.225   24.506   24.506   24.842   25.146
            0.383333  0.000000  0.000000
  -17.812   -7.910   -4.647   -4.491   -4.491    1.369    2.453    2.453    7.659    8.359
    8.881    9.814   10.255   10.255   10.768   11.788   11.788   12.417   13.647   14.365
   15.699   17.173   17.173   18.289   18.419   20.263   20.263   20.506   20.506   20.644
   20.721   21.163   21.163   22.838   23.472   24.340   24.345   24.345   24.924   25.093
            0.400000  0.000000  0.000000
  -17.812   -7.910   -4.650   -4.489   -4.489    1.335    2.450    2.450    7.707    8.468
    8.952    9.724   10.274   10.274   10.793   11.706   11.706   12.346   13.584   14.370
   15.704   17.378   17.378   18.149   18.482   20.142   20.142   20.496   20.496   20.507
   20.860   21.346   21.346   22.979   23.372   24.158   24.158   24.447   25.003   25.052
            0.416667  0.000000  0.000000
  -17.811   -7.910   -4.654   -4.488   -4.488    1.305    2.446    2.446    7.751    8.570
    9.009    9.644   10.294   10.294   10.815   11.633   11.633   12.287   13.530   14.342
   15.769   17.584   17.584   17.884   18.671   19.957   19.957   20.366   20.519   20.519
   20.990   21.559   21.559   23.104   23.277   23.952   23.952   24.552   25.023   25.023
            0.433333  0.000000  0.000000
  -17.811   -7.910   -4.656   -4.486   -4.486    1.281    2.444    2.444    7.790    8.663
    9.051    9.575   10.312   10.312   10.834   11.571   11.571   12.239   13.485   14.294
   15.884   17.626   17.787   17.787   18.856   19.760   19.760   20.220   20.538   20.538
   21.105   21.790   21.790   23.189   23.211   23.731   23.731   24.651   25.001   25.001
            0.450000  0.000000  0.000000
  -17.811   -7.910   -4.658   -4.485   -4.485    1.262    2.441    2.441    7.823    8.744
    9.078    9.518   10.328   10.328   10.849   11.521   11.521   12.202   13.449   14.240
   16.034   17.375   17.979   17.979   19.034   19.557   19.557   20.059   20.546   20.546
   21.199   22.030   22.030   23.114   23.296   23.500   23.500   24.736   24.984   24.984
            0.466667  0.000000  0.000000
  -17.810   -7.911   -4.660   -4.485   -4.485    1.248    2.440    2.440    7.849    8.810
    9.091    9.477   10.341   10.341   10.861   11.484   11.484   12.176   13.423   14.195
   16.207   17.136   18.161   18.161   19.211   19.377   19.377   19.918   20.556   20.556
   21.274   22.275   22.275   23.054   23.262   23.262   23.364   24.811   24.974   24.974
            0.483333  0.000000  0.000000
  -17.810   -7.911   -4.661   -4.484   -4.484    1.240    2.439    2.439    7.864    8.855
    9.095    9.451   10.349   10.349   10.868   11.461   11.461   12.161   13.407   14.166
   16.387   16.918   18.313   18.313   19.234   19.234   19.372   19.772   20.573   20.573
   21.329   22.523   22.523   23.017   23.019   23.019   23.418   24.857   24.969   24.969
            0.500000  0.000000  0.000000
  -17.810   -7.911   -4.661   -4.484   -4.484    1.238    2.439    2.439    7.870    8.871
    9.095    9.442   10.352   10.352   10.870   11.454   11.454   12.156   13.402   14.155
   16.500   16.792   18.373   18.373   19.174   19.174   19.466   19.682   20.575   20.575
   21.345   22.753   22.753   22.790   22.790   23.004   23.431   24.874   24.967   24.967
            0.500000  0.016667  0.000000
  -17.810   -7.910   -4.661   -4.485   -4.484    1.239    2.436    2.439    7.871    8.867
    9.091    9.443   10.345   10.362   10.835   11.453   11.492   12.165   13.412   14.160
   16.496   16.784   18.369   18.374   19.166   19.176   19.462   19.700   20.575   20.577
   21.332   22.650   22.734   22.760   22.803   23.107   23.456   24.884   24.925   24.968
            0.500000  0.033333  0.000000
  -17.810   -7.909   -4.662   -4.488   -4.484    1.244    2.430    2.441    7.876    8.856
    9.079    9.448   10.323   10.390   10.749   11.453   11.590   12.193   13.440   14.173
   16.484   16.758   18.354   18.378   19.143   19.183   19.449   19.742   20.574   20.583
   21.294   22.477   22.679   22.682   22.841   23.282   23.516   24.807   24.913   24.973
            0.500000  0.050000  0.000000
  -17.810   -7.907   -4.665   -4.493   -4.484    1.252    2.420    2.443    7.883    8.835
    9.060    9.461   10.289   10.434   10.640   11.453   11.718   12.236   13.487   14.196
   16.464   16.717   18.333   18.388   19.114   19.195   19.429   19.816   20.577   20.620
   21.235   22.295   22.575   22.596   22.899   23.468   23.596   24.640   24.955   24.982
            0.500000  0.066667  0.000000
  -17.809   -7.905   -4.667   -4.500   -4.483    1.263    2.406    2.447    7.891    8.803
    9.037    9.486   10.242   10.491   10.522   11.455   11.863   12.294   13.550   14.226
   16.436   16.662   18.302   18.394   19.084   19.209   19.405   19.912   20.573   20.637
   21.160   22.110   22.449   22.489   22.972   23.656   23.665   24.444   24.993   25.000
            0.500000  0.083333  0.000000
  -17.809   -7.901   -4.671   -4.509   -4.482    1.276    2.389    2.451    7.898    8.760
    9.013    9.526   10.185   10.401   10.558   11.458   12.018   12.363   13.628   14.266
   16.402   16.593   18.255   18.406   19.055   19.228   19.373   20.012   20.570   20.668
   21.074   21.927   22.317   22.366   23.057   23.703   23.845   24.261   25.008   25.038
            0.500000  0.100000  0.000000
  -17.809   -7.897   -4.676   -4.519   -4.481    1.293    2.368    2.457    7.903    8.707
    8.991    9.581   10.120   10.281   10.632   11.462   12.180   12.442   13.719   14.312
   16.360   16.513   18.188   18.410   19.015   19.248   19.326   20.108   20.545   20.689
   20.972   21.744   22.172   22.231   23.144   23.636   24.033   24.141   25.024   25.057
            0.500000  0.116667  0.000000
  -17.808   -7.893   -4.681   -4.531   -4.480    1.312    2.345    2.463    7.902    8.647
    8.976    9.652   10.048   10.163   10.712   11.470   12.347   12.528   13.821   14.369
   16.313   16.424   18.108   18.426   18.986   19.270   19.292   20.215   20.535   20.763
   20.874   21.566   22.030   22.093   23.239   23.461   24.151   24.219   25.045   25.048
            0.500000  0.133333  0.000000
  -17.807   -7.888   -4.686   -4.545   -4.479    1.334    2.319    2.470    7.894    8.580
    8.972    9.739    9.971   10.048   10.795   11.481   12.520   12.618   13.934   14.433
   16.260   16.328   18.012   18.451   18.962   19.268   19.293   20.322   20.531   20.783
   20.828   21.394   21.893   21.952   23.228   23.338   24.212   24.402   25.022   25.071
            0.500000  0.150000  0.000000
  -17.807   -7.882   -4.693   -4.559   -4.478    1.357    2.292    2.478    7.876    8.510
    8.981    9.838    9.890    9.937   10.881   11.494   12.696   12.710   14.054   14.505
   16.203   16.225   17.899   18.474   18.938   19.253   19.311   20.427   20.512   20.693
   20.892   21.230   21.763   21.809   22.981   23.430   24.273   24.577   24.985   25.099
            0.500000  0.166667  0.000000
  -17.806   -7.876   -4.700   -4.575   -4.476    1.383    2.262    2.487    7.846    8.438
    9.007    9.807    9.830    9.950   10.968   11.510   12.802   12.875   14.182   14.585
   16.119   16.141   17.777   18.500   18.915   19.258   19.324   20.499   20.514   20.622
   20.990   21.084   21.641   21.671   22.741   23.532   24.351   24.742   24.942   25.132
            0.500000  0.183333  0.000000
  -17.805   -7.869   -4.707   -4.592   -4.475    1.410    2.231    2.496    7.806    8.365
    9.051    9.723    9.727   10.072   11.058   11.527   12.891   13.057   14.314   14.670
   16.008   16.070   17.643   18.519   18.883   19.261   19.325   20.431   20.558   20.575
   20.962   21.075   21.529   21.537   22.516   23.623   24.410   24.874   24.880   25.163
            0.500000  0.200000  0.000000
  -17.804   -7.862   -4.715   -4.609   -4.473    1.439    2.200    2.506    7.756    8.293
    9.111    9.628    9.639   10.204   11.148   11.547   12.976   13.242   14.451   14.761
   15.896   15.990   17.507   18.541   18.846   19.276   19.314   20.341   20.516   20.599
   20.873   21.151   21.419   21.433   22.322   23.712   24.468   24.813   24.947   25.199
            0.500000  0.216667  0.000000
  -17.804   -7.855   -4.723   -4.627   -4.472    1.469    2.168    2.516    7.699    8.221
    9.188    9.535    9.555   10.343   11.239   11.569   13.055   13.430   14.593   14.856
   15.783   15.901   17.381   18.569   18.800   19.287   19.311   20.223   20.501   20.582
   20.824   21.170   21.349   21.377   22.176   23.812   24.520   24.752   24.943   25.237
            0.500000  0.233333  0.000000
  -17.803   -7.848   -4.732   -4.644   -4.470    1.499    2.137    2.527    7.636    8.151
    9.279    9.446    9.473   10.490   11.332   11.593   13.125   13.619   14.736   14.954
   15.671   15.796   17.268   18.590   18.746   19.238   19.354   20.083   20.507   20.516
   20.790   21.078   21.263   21.445   22.090   23.887   24.555   24.675   24.877   25.275
            0.500000  0.250000  0.000000
  -17.802   -7.840   -4.741   -4.662   -4.469    1.530    2.105    2.537    7.569    8.084
    9.361    9.384    9.393   10.640   11.428   11.618   13.184   13.811   14.880   15.052
   15.562   15.673   17.173   18.605   18.670   19.164   19.378   19.934   20.425   20.535
   20.761   20.958   21.161   21.542   22.065   23.944   24.574   24.590   24.782   25.308
            0.500000  0.266667  0.000000
  -17.801   -7.832   -4.749   -4.680   -4.467    1.561    2.075    2.548    7.500    8.019
    9.282    9.316    9.500   10.793   11.527   11.644   13.231   14.006   15.027   15.143
   15.463   15.535   17.104   18.585   18.625   19.086   19.432   19.794   20.315   20.594
   20.766   20.839   21.054   21.652   22.105   24.027   24.511   24.592   24.688   25.347
            0.500000  0.283333  0.000000
  -17.800   -7.825   -4.758   -4.698   -4.465    1.592    2.045    2.559    7.432    7.957
    9.208    9.242    9.627   10.945   11.632   11.671   13.265   14.201   15.174   15.194
   15.380   15.405   17.057   18.475   18.621   18.991   19.471   19.646   20.195   20.669
   20.724   20.755   20.948   21.761   22.168   24.087   24.425   24.568   24.581   25.371
            0.500000  0.300000  0.000000
  -17.799   -7.817   -4.767   -4.715   -4.464    1.623    2.016    2.569    7.364    7.899
    9.139    9.172    9.764   11.093   11.699   11.745   13.283   14.397   15.152   15.213
   15.321   15.441   17.040   18.354   18.607   18.886   19.514   19.518   20.071   20.619
   20.756   20.762   20.859   21.868   22.257   24.136   24.330   24.454   24.557   25.380
            0.500000  0.316667  0.000000
  -17.798   -7.810   -4.775   -4.731   -4.462    1.652    1.989    2.580    7.298    7.845
    9.075    9.106    9.910   11.232   11.727   11.869   13.285   14.595   15.038   15.061
   15.466   15.522   17.041   18.216   18.562   18.767   19.408   19.555   19.940   20.525
   20.747   20.786   20.867   21.969   22.340   24.160   24.232   24.340   24.507   25.221
            0.500000  0.333333  0.000000
  -17.798   -7.803   -4.783   -4.746   -4.461    1.681    1.964    2.590    7.235    7.795
    9.017    9.044   10.065   11.359   11.755   12.007   13.268   14.795   14.862   14.961
   15.609   15.610   17.064   18.069   18.489   18.652   19.335   19.585   19.810   20.453
   20.730   20.748   20.985   22.076   22.427   24.135   24.196   24.232   24.449   25.014
            0.500000  0.350000  0.000000
  -17.797   -7.796   -4.791   -4.761   -4.459    1.707    1.941    2.599    7.176    7.749
    8.964    8.988   10.228   11.471   11.782   12.159   13.232   14.691   14.858   14.994
   15.688   15.753   17.098   17.922   18.383   18.534   19.284   19.593   19.678   20.408
   20.690   20.745   21.112   22.185   22.518   24.036   24.126   24.219   24.375   24.812
            0.500000  0.366667  0.000000
  -17.796   -7.790   -4.798   -4.774   -4.458    1.732    1.919    2.608    7.122    7.707
    8.917    8.936   10.397   11.569   11.808   12.324   13.172   14.531   14.756   15.194
   15.753   15.893   17.148   17.789   18.251   18.416   19.261   19.548   19.581   20.393
   20.667   20.746   21.248   22.293   22.610   23.933   24.028   24.230   24.297   24.621
            0.500000  0.383333  0.000000
  -17.796   -7.784   -4.804   -4.786   -4.457    1.755    1.900    2.616    7.072    7.670
    8.874    8.890   10.573   11.652   11.833   12.499   13.088   14.387   14.653   15.394
   15.798   16.030   17.204   17.676   18.096   18.294   19.246   19.418   19.546   20.406
   20.651   20.728   21.388   22.391   22.681   23.823   23.937   24.213   24.216   24.439
            0.500000  0.400000  0.000000
  -17.795   -7.779   -4.810   -4.797   -4.456    1.776    1.883    2.623    7.028    7.637
    8.838    8.850   10.756   11.723   11.856   12.682   12.977   14.265   14.552   15.594
   15.819   16.162   17.265   17.587   17.932   18.177   19.233   19.296   19.496   20.438
   20.648   20.724   21.532   22.490   22.762   23.709   23.853   24.128   24.174   24.279
            0.500000  0.416667  0.000000
  -17.795   -7.775   -4.815   -4.806   -4.455    1.794    1.869    2.629    6.990    7.610
    8.807    8.816   10.943   11.782   11.877   12.842   12.868   14.167   14.449   15.794
   15.816   16.287   17.327   17.529   17.758   18.064   19.181   19.231   19.439   20.494
   20.651   20.720   21.677   22.593   22.839   23.593   23.782   24.046   24.090   24.141
            0.500000  0.433333  0.000000
  -17.794   -7.771   -4.820   -4.814   -4.454    1.809    1.857    2.634    6.959    7.587
    8.782    8.787   11.135   11.830   11.894   12.686   13.052   14.091   14.344   15.792
   15.993   16.403   17.386   17.499   17.578   17.958   19.077   19.240   19.381   20.548
   20.657   20.721   21.819   22.692   22.906   23.476   23.723   23.970   23.973   24.025
            0.500000  0.450000  0.000000
  -17.794   -7.768   -4.823   -4.820   -4.454    1.820    1.848    2.639    6.934    7.569
    8.762    8.765   11.331   11.868   11.908   12.513   13.231   14.036   14.234   15.756
   16.189   16.507   17.396   17.436   17.492   17.862   18.987   19.254   19.328   20.605
   20.668   20.729   21.951   22.800   22.951   23.363   23.676   23.844   23.901   23.933
            0.500000  0.466667  0.000000
  -17.794   -7.766   -4.825   -4.824   -4.453    1.829    1.841    2.642    6.916    7.556
    8.748    8.749   11.528   11.895   11.919   12.328   13.398   13.997   14.123   15.719
   16.383   16.590   17.212   17.477   17.501   17.778   18.917   19.265   19.287   20.647
   20.686   20.734   22.063   22.881   22.992   23.256   23.642   23.727   23.849   23.860
            0.500000  0.483333  0.000000
  -17.793   -7.765   -4.827   -4.827   -4.453    1.834    1.837    2.643    6.905    7.549
    8.739    8.740   11.726   11.911   11.925   12.138   13.537   13.975   14.020   15.693
   16.562   16.647   17.038   17.502   17.508   17.726   18.872   19.260   19.270   20.674
   20.682   20.734   22.140   22.963   23.019   23.156   23.621   23.645   23.814   23.817
            0.500000  0.500000  0.000000
  -17.793   -7.765   -4.827   -4.827   -4.453    1.836    1.836    2.644    6.902    7.546
    8.736    8.736   11.887   11.916   11.916   11.989   13.600   13.968   13.968   15.683
   16.667   16.667   16.935   17.511   17.511   17.707   18.856   19.251   19.271   20.684
   20.684   20.734   22.168   23.029   23.029   23.087   23.615   23.615   23.802   23.802
            0.483333  0.483333  0.000000
  -17.793   -7.765   -4.827   -4.826   -4.453    1.834    1.837    2.643    6.909    7.551
    8.739    8.746   11.717   11.729   12.071   12.173   13.491   13.949   14.087   15.702
   16.470   16.661   17.091   17.480   17.519   17.748   18.883   19.268   19.272   20.648
   20.697   20.734   22.114   22.941   22.991   23.199   23.618   23.683   23.827   23.830
            0.466667  0.466667  0.000000
  -17.794   -7.768   -4.824   -4.820   -4.453    1.827    1.841    2.639    6.930    7.567
    8.748    8.773   11.507   11.524   12.214   12.383   13.303   13.897   14.304   15.756
   16.170   16.643   17.247   17.404   17.539   17.898   18.922   19.266   19.363   20.552
   20.728   20.730   21.978   22.861   22.915   23.350   23.628   23.865   23.902   23.906
            0.450000  0.450000  0.000000
  -17.794   -7.772   -4.821   -4.810   -4.454    1.817    1.848    2.633    6.965    7.592
    8.762    8.819   11.283   11.326   12.316   12.586   13.121   13.825   14.542   15.830
   15.858   16.613   17.312   17.318   17.583   18.146   18.917   19.239   19.550   20.397
   20.725   20.793   21.810   22.769   22.823   23.503   23.642   24.002   24.031   24.111
            0.433333  0.433333  0.000000
  -17.795   -7.778   -4.815   -4.797   -4.456    1.804    1.858    2.626    7.011    7.626
    8.782    8.882   11.058   11.129   12.354   12.772   12.977   13.749   14.786   15.546
   15.910   16.574   17.247   17.319   17.651   18.453   18.871   19.181   19.807   20.201
   20.728   20.858   21.636   22.601   22.767   23.642   23.654   24.106   24.207   24.396
            0.416667  0.416667  0.000000
  -17.796   -7.785   -4.808   -4.781   -4.457    1.790    1.870    2.616    7.066    7.670
    8.808    8.962   10.832   10.937   12.300   12.896   12.925   13.694   15.031   15.238
   15.983   16.524   17.210   17.300   17.750   18.789   18.803   19.118   19.980   20.102
   20.728   20.927   21.489   22.421   22.726   23.659   23.777   24.208   24.420   24.658
            0.400000  0.400000  0.000000
  -17.797   -7.793   -4.800   -4.763   -4.459    1.774    1.885    2.605    7.129    7.720
    8.839    9.059   10.605   10.754   12.168   12.863   13.015   13.700   14.935   15.274
   16.040   16.467   17.226   17.265   17.873   18.725   19.037   19.134   19.761   20.418
   20.730   20.996   21.382   22.253   22.716   23.647   23.907   24.306   24.654   24.708
            0.383333  0.383333  0.000000
  -17.798   -7.801   -4.791   -4.743   -4.461    1.759    1.903    2.594    7.197    7.774
    8.875    9.171   10.379   10.585   11.999   12.839   13.023   13.785   14.641   15.513
   16.080   16.403   17.225   17.304   18.017   18.644   18.934   19.489   19.550   20.745
   20.749   21.053   21.311   22.126   22.713   23.616   24.035   24.406   24.775   24.902
            0.366667  0.366667  0.000000
  -17.799   -7.811   -4.780   -4.721   -4.464    1.745    1.923    2.582    7.266    7.829
    8.917    9.297   10.153   10.435   11.817   12.804   12.975   13.926   14.354   15.746
   16.102   16.332   17.174   17.421   18.160   18.564   18.773   19.364   19.838   20.744
   21.001   21.076   21.281   22.069   22.713   23.549   24.158   24.477   24.855   25.144
            0.350000  0.350000  0.000000
  -17.800   -7.820   -4.769   -4.698   -4.467    1.735    1.946    2.570    7.336    7.878
    8.964    9.436    9.929   10.308   11.636   12.751   12.902   14.078   14.091   15.973
   16.109   16.257   17.118   17.574   18.261   18.495   18.592   19.254   20.174   20.755
   20.871   21.287   21.364   22.127   22.717   23.440   24.270   24.522   24.944   25.271
            0.333333  0.333333  0.000000
  -17.802   -7.830   -4.756   -4.676   -4.470    1.729    1.971    2.558    7.403    7.916
    9.016    9.587    9.706   10.208   11.463   12.683   12.823   13.813   14.259   16.106
   16.176   16.198   17.058   17.734   18.262   18.391   18.450   19.269   20.455   20.655
   20.813   21.323   21.607   22.292   22.726   23.288   24.359   24.524   25.033   25.075
            0.316667  0.316667  0.000000
  -17.803   -7.840   -4.743   -4.653   -4.473    1.727    1.998    2.547    7.465    7.935
    9.073    9.487    9.747   10.139   11.309   12.605   12.747   13.562   14.420   16.091
   16.100   16.420   16.998   17.856   18.174   18.182   18.474   19.415   20.416   20.590
   21.022   21.385   21.807   22.539   22.747   23.104   24.445   24.462   24.907   25.101
            0.300000  0.300000  0.000000
  -17.805   -7.849   -4.728   -4.632   -4.477    1.732    2.028    2.538    7.520    7.931
    9.135    9.270    9.915   10.098   11.182   12.521   12.676   13.327   14.564   16.002
   16.088   16.639   16.936   17.893   17.969   18.045   18.585   19.640   20.168   20.625
   21.321   21.477   21.976   22.775   22.822   22.889   24.327   24.503   24.771   25.118
            0.283333  0.283333  0.000000
  -17.807   -7.858   -4.714   -4.612   -4.481    1.744    2.059    2.529    7.565    7.902
    9.058    9.200   10.076   10.087   11.096   12.437   12.613   13.109   14.685   15.909
   16.070   16.849   16.872   17.757   17.865   17.921   18.739   19.908   19.961   20.632
   21.577   21.613   22.128   22.660   22.792   23.085   24.154   24.540   24.643   25.099
            0.266667  0.266667  0.000000
  -17.809   -7.866   -4.699   -4.593   -4.485    1.764    2.092    2.522    7.595    7.849
    8.851    9.270   10.061   10.258   11.066   12.356   12.560   12.915   14.778   15.810
   16.041   16.806   17.040   17.546   17.817   17.825   18.818   19.865   20.197   20.615
   21.663   21.798   22.265   22.508   22.808   23.236   24.041   24.508   24.547   25.073
            0.250000  0.250000  0.000000
  -17.811   -7.874   -4.683   -4.577   -4.489    1.790    2.127    2.517    7.607    7.777
